,UserID,SessionID,DateTime,WebtoonID,PageViews,AvgTimeSpent,BounceRate,DeviceType,Location,UserType,Age,AgeGroup,TestGroup
269,75,S4937,2024-09-03 20:43:27,W266,16,14.7,1,Desktop,Germany,New,23,18-24,A
270,203,S3476,2024-02-19 16:47:53,W184,1,11.75,1,Tablet,India,New,23,18-24,B
271,583,S6893,2024-10-06 07:38:54,W77,2,9.36,1,Mobile,USA,New,43,35-44,A
272,240,S2482,2024-04-05 06:28:41,W167,5,14.96,1,Desktop,USA,New,38,35-44,B
273,592,S2703,2024-01-31 04:46:51,W218,16,9.53,1,Desktop,UK,New,33,25-34,A
274,773,S6110,2024-08-02 21:39:45,W392,7,5.63,1,Mobile,Japan,New,32,25-34,A
275,142,S3071,2024-01-08 20:10:55,W179,15,2.95,1,Mobile,Japan,Returning,22,18-24,B
276,617,S4101,2024-03-07 18:51:20,W471,5,1.16,1,Tablet,India,New,15,13-17,B
277,628,S1797,2024-04-04 05:43:07,W288,10,6.68,1,Desktop,UK,New,14,13-17,B
278,890,S7489,2024-09-09 17:54:00,W254,18,9.56,1,Tablet,India,Returning,46,45+,B
279,974,S7637,2024-08-21 06:02:41,W176,13,6.04,0,Tablet,South Korea,Returning,23,18-24,B
280,294,S9534,2024-03-04 21:51:42,W8,3,14.55,0,Mobile,Japan,Returning,36,35-44,B
281,670,S6469,2024-05-12 23:25:08,W340,15,12.98,1,Mobile,South Korea,New,37,35-44,B
282,158,S9605,2024-04-28 08:12:44,W221,2,12.34,1,Mobile,Japan,New,24,18-24,B
283,869,S8654,2024-02-13 21:07:18,W398,8,2.56,1,Mobile,UK,New,18,18-24,A
284,920,S2523,2024-07-04 17:24:35,W1,5,11.35,1,Desktop,UK,Returning,39,35-44,B
285,122,S7083,2024-02-03 08:10:40,W419,2,13.38,0,Mobile,Japan,Returning,21,18-24,B
286,641,S2692,2024-05-10 16:10:39,W119,19,3.89,1,Mobile,Germany,Returning,42,35-44,B
287,972,S7857,2024-03-21 16:21:21,W249,4,4.01,1,Desktop,UK,New,34,25-34,B
288,755,S7599,2024-08-21 03:45:50,W22,17,9.44,1,Tablet,South Korea,Returning,15,13-17,B
289,241,S4999,2024-07-31 03:28:26,W10,14,9.09,0,Mobile,South Korea,Returning,16,13-17,B
290,485,S5765,2024-08-11 08:57:59,W462,12,9.22,0,Tablet,Japan,New,37,35-44,B
291,733,S7671,2024-05-28 02:17:00,W441,16,13.96,1,Desktop,India,Returning,34,25-34,B
292,221,S1662,2024-04-29 03:58:10,W112,15,6.93,0,Desktop,USA,New,21,18-24,B
293,764,S6843,2024-05-21 13:15:49,W126,4,4.48,1,Tablet,South Korea,New,15,13-17,B
294,609,S3186,2024-02-20 19:15:05,W229,9,12.78,0,Desktop,South Korea,Returning,42,35-44,A
295,389,S8210,2024-03-31 04:12:02,W433,10,3.86,1,Tablet,South Korea,New,46,45+,A
296,544,S2210,2024-04-30 03:53:20,W148,11,12.35,1,Tablet,Japan,New,20,18-24,B
297,583,S6424,2024-08-02 21:51:51,W223,12,11.7,0,Desktop,South Korea,Returning,25,25-34,A
298,613,S5710,2024-07-23 11:53:42,W312,11,13.09,1,Tablet,Japan,New,38,35-44,B
299,78,S3255,2024-08-31 11:23:05,W481,2,10.7,1,Mobile,Japan,New,23,18-24,A
300,322,S3748,2024-09-07 20:32:01,W295,8,7.94,0,Mobile,India,New,31,25-34,B
301,244,S7503,2024-04-25 12:57:21,W199,7,2.55,1,Tablet,UK,Returning,29,25-34,A
302,583,S3259,2024-03-18 23:10:41,W484,10,6.41,1,Desktop,South Korea,New,38,35-44,A
303,975,S3571,2024-10-03 03:41:54,W183,16,8.08,0,Mobile,USA,New,27,25-34,B
304,605,S2987,2024-08-18 05:23:42,W490,12,2.42,1,Tablet,UK,Returning,28,25-34,B
305,276,S7672,2024-07-03 21:56:38,W316,5,3.19,0,Mobile,India,New,38,35-44,A
306,232,S3501,2024-06-03 04:51:22,W87,13,11.76,0,Tablet,USA,New,39,35-44,A
307,251,S1613,2024-08-03 22:50:11,W4,8,3.43,0,Tablet,India,Returning,49,45+,A
308,188,S4991,2024-07-28 16:56:56,W394,12,8.82,0,Mobile,India,New,26,25-34,A
309,498,S4797,2024-05-10 18:22:22,W411,18,7.15,1,Tablet,UK,Returning,39,35-44,B
310,942,S2924,2024-08-31 23:29:17,W30,12,2.72,1,Mobile,Germany,New,28,25-34,A
311,569,S6330,2024-05-07 11:01:25,W409,10,5.5,1,Desktop,Germany,New,50,45+,B
312,998,S9128,2024-05-31 19:36:12,W180,10,5.54,0,Tablet,UK,New,14,13-17,B
313,842,S2733,2024-05-25 18:45:00,W225,19,6.36,0,Tablet,Japan,Returning,39,35-44,B
314,833,S9565,2024-05-02 00:30:50,W365,13,7.29,1,Tablet,Germany,Returning,36,35-44,B
315,470,S7186,2024-09-23 17:04:18,W329,13,2.12,0,Tablet,USA,New,39,35-44,A
316,353,S6662,2024-01-05 16:06:06,W341,8,12.24,0,Tablet,India,New,37,35-44,B
317,925,S4383,2024-08-22 20:11:33,W47,2,10.23,1,Desktop,South Korea,New,40,35-44,B
318,804,S4860,2024-05-04 10:59:46,W321,16,10.79,1,Tablet,USA,New,47,45+,B
319,861,S7166,2024-05-11 04:34:03,W448,17,13.64,1,Desktop,UK,Returning,21,18-24,B
320,814,S4926,2024-05-13 09:44:26,W114,4,1.41,0,Tablet,South Korea,New,14,13-17,B
321,349,S9228,2024-02-04 08:03:15,W391,11,4.42,1,Tablet,South Korea,New,33,25-34,B
322,330,S2016,2024-02-28 12:11:04,W11,7,5.16,1,Mobile,UK,New,43,35-44,B
323,158,S9817,2024-06-06 07:40:37,W282,20,1.11,0,Mobile,Japan,Returning,40,35-44,B
324,523,S1831,2024-07-28 21:57:04,W482,12,6.19,1,Mobile,UK,New,20,18-24,B
325,518,S9965,2024-04-08 14:38:33,W429,15,6.99,0,Tablet,USA,New,42,35-44,B
326,560,S9916,2024-01-16 22:19:06,W395,19,11.86,0,Mobile,Japan,New,18,18-24,B
327,395,S9546,2024-05-22 22:47:06,W286,9,11.08,0,Tablet,UK,Returning,18,18-24,A
328,701,S7359,2024-01-18 10:59:47,W235,3,10.53,1,Mobile,UK,New,13,13-17,A
329,70,S2115,2024-03-04 00:00:54,W305,18,13.1,0,Tablet,Germany,Returning,34,25-34,B
330,99,S3303,2024-06-11 10:26:33,W297,16,14.78,1,Tablet,South Korea,Returning,42,35-44,A
331,778,S5953,2024-03-17 16:59:28,W111,18,1.64,1,Mobile,USA,Returning,41,35-44,A
332,106,S8423,2024-03-19 15:22:55,W103,1,1.22,1,Mobile,UK,New,31,25-34,B
333,186,S7711,2024-04-12 11:43:16,W242,5,9.53,0,Desktop,USA,Returning,50,45+,A
334,373,S3706,2024-03-04 05:17:44,W385,3,1.28,0,Desktop,Germany,Returning,46,45+,B
335,295,S6215,2024-09-08 05:07:55,W445,4,4.15,0,Tablet,South Korea,New,43,35-44,A
336,911,S1723,2024-01-02 00:44:43,W255,15,12.21,1,Desktop,South Korea,Returning,30,25-34,B
337,523,S6184,2024-04-08 01:57:32,W68,17,6.52,1,Tablet,Germany,New,35,35-44,B
338,63,S3120,2024-04-18 00:21:05,W169,18,1.59,0,Tablet,Germany,New,18,18-24,B
339,183,S3154,2024-01-12 14:46:10,W254,15,10.44,1,Tablet,UK,New,42,35-44,A
340,855,S7205,2024-09-25 20:03:11,W486,12,6.36,1,Desktop,UK,Returning,43,35-44,A
341,100,S3964,2024-04-18 16:32:58,W217,1,9.31,0,Mobile,UK,Returning,35,35-44,A
342,750,S3526,2024-08-10 22:49:17,W70,12,4.79,1,Tablet,India,New,42,35-44,B
343,702,S9692,2024-01-23 18:11:36,W262,11,2.67,1,Desktop,Germany,Returning,47,45+,B
344,613,S8454,2024-08-11 13:24:05,W16,7,12.92,0,Mobile,UK,New,24,18-24,A
345,673,S8519,2024-06-18 13:41:25,W275,17,5.24,1,Desktop,USA,New,48,45+,A
346,36,S3185,2024-06-04 15:11:33,W407,10,3.68,1,Tablet,India,New,33,25-34,B
347,508,S8352,2024-05-07 03:55:37,W397,2,6.14,0,Tablet,USA,Returning,20,18-24,A
348,380,S1045,2024-06-22 12:10:26,W309,4,8.42,1,Mobile,South Korea,Returning,37,35-44,B
349,275,S6153,2024-09-10 07:42:30,W302,8,3.39,0,Desktop,UK,Returning,36,35-44,A
350,787,S3102,2024-03-06 13:51:28,W89,2,6.61,1,Mobile,Japan,Returning,26,25-34,B
351,257,S3456,2024-08-20 10:32:59,W45,2,4.0,0,Desktop,Germany,Returning,25,25-34,B
352,843,S7348,2024-07-28 02:29:37,W202,5,10.95,1,Tablet,South Korea,New,25,25-34,A
353,892,S7601,2024-10-09 14:28:54,W156,10,14.43,0,Desktop,Japan,Returning,28,25-34,A
354,762,S1463,2024-04-22 07:34:59,W438,15,9.89,1,Desktop,UK,New,17,13-17,A
355,951,S2329,2024-09-07 00:58:01,W224,15,2.32,0,Desktop,UK,Returning,38,35-44,B
356,812,S3947,2024-03-28 13:16:50,W214,13,8.8,0,Mobile,UK,Returning,37,35-44,B
357,941,S9043,2024-09-03 16:30:45,W418,3,6.98,1,Desktop,South Korea,New,41,35-44,A
358,199,S1889,2024-08-03 18:13:22,W302,6,8.6,0,Tablet,Japan,Returning,30,25-34,B
359,81,S8856,2024-07-05 14:13:20,W305,6,13.46,1,Tablet,UK,Returning,46,45+,A
360,799,S9404,2024-08-23 07:20:08,W42,1,2.28,0,Desktop,South Korea,Returning,23,18-24,B
361,111,S1238,2024-05-21 07:39:18,W35,6,8.34,1,Mobile,Japan,Returning,32,25-34,A
362,734,S6107,2024-04-04 12:48:58,W447,20,4.81,0,Tablet,India,Returning,39,35-44,A
363,235,S9308,2024-03-20 02:52:05,W136,19,7.65,0,Desktop,Japan,New,42,35-44,B
364,450,S3490,2024-01-13 20:47:44,W493,6,10.4,0,Tablet,UK,Returning,21,18-24,A
365,883,S7270,2024-01-05 13:20:57,W340,20,3.63,1,Desktop,Germany,Returning,50,45+,A
366,376,S6360,2024-09-04 15:38:32,W201,7,5.13,1,Mobile,Germany,Returning,20,18-24,A
367,404,S6807,2024-03-23 10:49:09,W226,11,4.68,1,Mobile,Japan,New,36,35-44,A
368,875,S7776,2024-09-30 17:52:57,W95,15,8.34,1,Desktop,Germany,New,44,35-44,A
369,52,S6550,2024-07-01 01:02:40,W421,5,4.58,1,Tablet,Japan,Returning,30,25-34,B
370,888,S1264,2024-08-29 06:13:57,W326,2,3.22,0,Tablet,South Korea,New,26,25-34,B
371,990,S6861,2024-08-20 14:53:13,W140,19,2.29,0,Mobile,Germany,New,35,35-44,A
372,100,S3800,2024-06-01 13:30:14,W239,20,2.95,1,Tablet,UK,New,30,25-34,B
373,374,S4534,2024-08-02 20:30:14,W65,1,14.62,1,Desktop,South Korea,Returning,23,18-24,B
374,497,S7446,2024-02-29 09:38:47,W136,16,10.59,1,Desktop,Germany,New,30,25-34,B
375,677,S9294,2024-07-07 08:02:15,W276,14,12.95,1,Desktop,South Korea,New,37,35-44,B
376,542,S9580,2024-02-19 17:43:26,W179,11,7.35,0,Desktop,USA,New,30,25-34,B
377,335,S2892,2024-08-17 21:11:48,W319,19,9.91,0,Tablet,India,Returning,35,35-44,A
378,429,S5566,2024-08-11 12:57:11,W199,8,7.25,0,Mobile,Germany,Returning,47,45+,B
379,987,S1373,2024-10-07 14:59:54,W466,1,10.46,1,Mobile,Germany,New,19,18-24,B
380,343,S7883,2024-05-31 21:34:00,W373,2,7.1,1,Mobile,UK,New,43,35-44,B
381,360,S9406,2024-04-08 15:20:48,W376,10,7.95,0,Tablet,USA,Returning,20,18-24,A
382,505,S8171,2024-08-26 21:34:39,W377,15,14.31,1,Desktop,Japan,Returning,24,18-24,A
383,650,S4150,2024-07-08 14:50:29,W379,4,2.74,1,Desktop,South Korea,New,29,25-34,A
384,5,S5580,2024-01-19 18:41:53,W138,8,5.72,0,Desktop,UK,Returning,24,18-24,A
385,196,S9904,2024-09-13 15:45:42,W199,14,4.9,1,Tablet,India,New,44,35-44,B
386,722,S7351,2024-01-07 04:28:57,W274,19,14.26,0,Desktop,Japan,Returning,15,13-17,B
387,430,S3204,2024-03-26 03:05:10,W206,4,13.89,1,Mobile,India,New,15,13-17,B
388,736,S9286,2024-08-28 12:28:51,W289,1,10.65,0,Mobile,Germany,Returning,14,13-17,B
389,581,S8935,2024-07-05 06:13:49,W449,9,4.45,0,Tablet,USA,New,25,25-34,A
390,756,S1477,2024-03-02 09:21:26,W188,19,11.48,1,Desktop,Germany,New,34,25-34,B
391,56,S8027,2024-06-15 19:09:38,W317,4,9.72,1,Desktop,Japan,Returning,50,45+,B
392,547,S6060,2024-05-15 05:33:09,W131,1,1.57,0,Mobile,Germany,Returning,36,35-44,A
393,595,S8702,2024-01-30 04:49:44,W61,7,11.35,1,Desktop,USA,New,27,25-34,A
394,771,S7876,2024-08-10 22:27:17,W1,17,5.64,0,Mobile,UK,New,46,45+,B
395,857,S1035,2024-06-14 01:43:44,W197,7,3.59,0,Mobile,Germany,New,24,18-24,A
396,496,S9931,2024-01-11 07:46:14,W103,3,6.9,1,Mobile,UK,New,20,18-24,A
397,689,S3586,2024-07-16 15:03:57,W36,9,3.15,1,Tablet,Japan,New,38,35-44,B
398,511,S4249,2024-03-02 07:06:06,W114,10,5.94,1,Desktop,UK,Returning,41,35-44,A
399,228,S1112,2024-07-20 20:34:28,W13,19,2.57,1,Tablet,USA,Returning,13,13-17,B
400,177,S3740,2024-09-07 06:18:35,W94,1,9.4,0,Desktop,Germany,New,46,45+,B
401,522,S7644,2024-01-24 03:02:11,W181,3,8.71,1,Mobile,UK,Returning,47,45+,A
402,141,S9817,2024-08-30 08:44:01,W362,11,7.64,1,Desktop,Japan,Returning,33,25-34,B
403,729,S1843,2024-04-16 03:20:04,W317,17,8.83,1,Mobile,India,Returning,40,35-44,B
404,797,S3253,2024-09-06 05:14:46,W21,9,14.86,1,Desktop,Japan,New,21,18-24,A
405,325,S1992,2024-03-30 12:39:14,W395,1,13.84,0,Tablet,Germany,Returning,41,35-44,B
406,11,S3262,2024-05-27 01:48:07,W136,15,9.84,1,Tablet,India,New,25,25-34,A
407,991,S6245,2024-05-05 19:19:11,W250,1,14.38,0,Mobile,South Korea,New,36,35-44,A
408,34,S4133,2024-01-24 20:58:20,W185,19,1.09,0,Tablet,Germany,New,29,25-34,A
409,910,S9585,2024-10-01 14:32:11,W469,20,10.15,0,Tablet,South Korea,New,47,45+,A
410,833,S4964,2024-02-26 06:38:50,W151,5,13.42,1,Desktop,UK,Returning,28,25-34,A
411,134,S4768,2024-03-19 03:52:27,W359,14,11.44,0,Tablet,UK,Returning,37,35-44,B
412,219,S6519,2024-04-22 04:13:53,W327,12,4.06,1,Mobile,USA,New,43,35-44,B
413,133,S3064,2024-04-14 08:24:10,W111,16,4.59,1,Mobile,UK,Returning,31,25-34,B
414,391,S7610,2024-07-22 17:25:37,W210,3,4.17,0,Mobile,USA,Returning,14,13-17,B
415,23,S8896,2024-05-28 17:44:21,W354,10,5.42,0,Mobile,Germany,Returning,46,45+,B
416,113,S1295,2024-01-03 08:42:33,W439,4,5.57,1,Mobile,India,New,23,18-24,A
417,20,S6064,2024-01-07 21:38:47,W306,6,1.99,0,Mobile,USA,New,29,25-34,A
418,594,S2350,2024-03-23 08:55:09,W430,1,10.71,1,Tablet,Germany,New,26,25-34,B
419,56,S9681,2024-01-29 17:27:03,W262,18,1.45,0,Mobile,UK,Returning,23,18-24,A
420,11,S8389,2024-02-23 09:50:04,W192,17,12.78,0,Mobile,UK,New,13,13-17,A
421,279,S5503,2024-01-10 20:27:38,W270,8,5.88,0,Tablet,UK,Returning,34,25-34,B
422,445,S9597,2024-05-05 23:54:00,W474,8,13.58,0,Mobile,Germany,Returning,43,35-44,B
423,861,S1734,2024-03-04 14:32:44,W470,15,11.08,1,Mobile,South Korea,New,25,25-34,B
424,112,S1206,2024-08-20 08:34:47,W444,3,1.3,1,Mobile,USA,New,40,35-44,A
425,216,S7507,2024-02-04 09:45:06,W459,8,12.92,0,Tablet,USA,Returning,40,35-44,A
426,25,S2308,2024-02-16 21:27:07,W454,5,9.43,1,Mobile,South Korea,Returning,39,35-44,A
427,200,S5673,2024-01-29 08:44:02,W321,7,2.97,1,Desktop,Germany,New,42,35-44,B
428,687,S2821,2024-06-13 20:40:41,W258,20,9.84,0,Mobile,India,Returning,50,45+,A
429,366,S3728,2024-06-14 20:43:06,W461,17,12.58,1,Tablet,India,New,45,45+,A
430,329,S4422,2024-04-26 18:53:59,W152,6,4.11,1,Mobile,Germany,New,26,25-34,A
431,400,S6290,2024-05-09 22:33:23,W236,9,1.28,1,Mobile,USA,Returning,21,18-24,A
432,603,S4925,2024-06-12 23:03:16,W174,4,9.75,0,Mobile,South Korea,Returning,47,45+,A
433,832,S9080,2024-06-10 20:46:16,W76,15,14.45,0,Mobile,Germany,New,46,45+,B
434,16,S2257,2024-04-23 11:15:22,W489,6,5.48,0,Desktop,India,Returning,21,18-24,B
435,127,S2914,2024-02-17 01:35:08,W422,14,6.59,0,Desktop,Germany,Returning,23,18-24,A
436,837,S5117,2024-05-08 12:31:15,W454,11,9.76,1,Desktop,India,New,47,45+,A
437,974,S9981,2024-04-05 23:14:41,W388,20,8.29,1,Mobile,South Korea,Returning,26,25-34,A
438,254,S7744,2024-02-16 23:23:30,W251,14,4.77,0,Desktop,Japan,Returning,20,18-24,B
439,403,S8880,2024-04-24 02:02:43,W485,15,1.9,0,Tablet,UK,Returning,23,18-24,A
440,246,S9688,2024-03-18 11:14:19,W474,8,1.52,1,Mobile,UK,New,49,45+,B
441,353,S8435,2024-01-30 13:27:18,W357,15,10.55,1,Desktop,USA,New,43,35-44,B
442,979,S5254,2024-03-14 09:48:19,W470,3,2.98,0,Mobile,South Korea,New,49,45+,A
443,575,S3076,2024-06-03 18:39:42,W365,8,4.81,1,Mobile,Germany,Returning,19,18-24,B
444,875,S9034,2024-06-30 23:46:24,W475,19,13.83,1,Tablet,South Korea,Returning,31,25-34,B
445,951,S1213,2024-09-14 04:43:57,W25,7,2.74,0,Mobile,Germany,Returning,47,45+,B
446,476,S8336,2024-07-08 23:22:10,W8,19,13.73,0,Desktop,USA,Returning,28,25-34,A
447,725,S4809,2024-07-16 15:12:36,W470,1,4.08,0,Desktop,South Korea,New,19,18-24,B
448,378,S8532,2024-06-29 13:49:51,W173,2,4.13,1,Tablet,South Korea,Returning,19,18-24,B
449,732,S2156,2024-10-06 03:07:18,W418,14,14.5,0,Mobile,Japan,New,22,18-24,A
450,154,S5761,2024-02-13 23:15:22,W220,10,4.77,1,Desktop,USA,New,25,25-34,B
451,700,S9144,2024-02-26 19:19:59,W141,1,5.71,1,Mobile,South Korea,Returning,20,18-24,B
452,199,S3314,2024-07-09 09:39:19,W196,7,10.74,0,Desktop,Germany,Returning,20,18-24,A
453,204,S1298,2024-01-01 06:20:33,W460,10,7.84,0,Tablet,USA,Returning,19,18-24,A
454,213,S9825,2024-06-07 04:09:53,W28,15,6.23,1,Mobile,UK,New,16,13-17,A
455,865,S7915,2024-08-05 03:11:36,W475,15,8.54,1,Tablet,Germany,New,33,25-34,B
456,522,S8780,2024-04-15 04:01:06,W447,2,3.97,1,Mobile,South Korea,Returning,29,25-34,B
457,849,S6691,2024-09-19 01:36:22,W485,18,14.07,1,Mobile,Germany,Returning,21,18-24,B
458,893,S1266,2024-04-24 00:21:06,W140,17,4.13,1,Mobile,UK,New,17,13-17,A
459,966,S5356,2024-07-08 11:26:03,W417,18,6.74,0,Desktop,South Korea,New,18,18-24,B
460,593,S3708,2024-01-08 04:58:48,W434,20,1.48,0,Mobile,UK,Returning,41,35-44,B
461,986,S8993,2024-06-04 14:44:49,W234,19,2.98,0,Tablet,Germany,New,13,13-17,A
462,154,S3598,2024-04-14 19:31:02,W18,16,1.58,0,Desktop,Germany,New,19,18-24,A
463,753,S2580,2024-01-30 23:03:43,W23,3,10.11,1,Mobile,South Korea,New,28,25-34,B
464,925,S3051,2024-03-24 19:37:08,W419,10,10.59,0,Tablet,UK,New,17,13-17,B
465,625,S4982,2024-08-03 08:20:03,W404,11,4.13,1,Tablet,USA,Returning,33,25-34,A
466,753,S1879,2024-01-09 18:47:00,W94,16,2.85,1,Mobile,UK,New,46,45+,A
467,181,S8603,2024-02-08 15:56:52,W155,2,4.06,1,Tablet,Japan,Returning,30,25-34,B
468,419,S5692,2024-09-13 01:11:11,W200,18,12.78,0,Tablet,India,New,40,35-44,B
469,932,S7454,2024-06-13 13:24:31,W333,15,1.34,1,Desktop,Japan,New,24,18-24,B
470,267,S5971,2024-05-06 10:29:57,W351,12,10.54,0,Desktop,India,New,17,13-17,A
471,964,S5491,2024-09-05 15:56:39,W340,8,2.2,0,Desktop,Germany,New,14,13-17,A
472,379,S8125,2024-01-16 12:37:21,W299,3,4.28,1,Desktop,Germany,New,22,18-24,B
473,330,S2258,2024-09-06 08:36:35,W480,18,10.38,1,Tablet,South Korea,Returning,49,45+,A
474,363,S4755,2024-07-07 12:06:54,W421,16,1.55,1,Desktop,UK,New,24,18-24,A
475,763,S4410,2024-03-10 23:30:08,W381,2,7.25,0,Desktop,UK,New,47,45+,B
476,298,S4401,2024-03-24 07:43:58,W212,18,2.32,1,Desktop,Japan,Returning,29,25-34,B
477,69,S5998,2024-03-17 17:19:09,W175,16,1.97,1,Desktop,Germany,New,13,13-17,A
478,86,S3888,2024-07-22 07:40:34,W439,2,10.15,1,Tablet,Germany,Returning,44,35-44,B
479,294,S3910,2024-03-16 14:11:58,W134,14,8.58,0,Tablet,South Korea,New,21,18-24,B
480,894,S8295,2024-06-07 02:44:55,W238,1,10.68,1,Mobile,South Korea,Returning,18,18-24,B
481,20,S1093,2024-09-29 08:12:52,W390,11,14.82,1,Tablet,USA,Returning,23,18-24,B
482,442,S8787,2024-08-30 22:07:42,W229,4,11.19,0,Tablet,Germany,Returning,13,13-17,A
483,530,S8304,2024-03-24 05:56:30,W92,20,14.43,0,Tablet,South Korea,Returning,13,13-17,A
484,978,S7170,2024-04-18 05:38:02,W325,18,10.68,1,Mobile,UK,New,45,45+,A
485,501,S3883,2024-09-30 16:28:18,W48,3,11.66,0,Mobile,UK,Returning,28,25-34,B
486,412,S8191,2024-08-10 08:19:54,W335,10,11.12,0,Mobile,UK,Returning,16,13-17,A
487,759,S7456,2024-05-08 16:41:15,W26,8,4.76,1,Desktop,South Korea,Returning,34,25-34,B
488,645,S1794,2024-06-22 22:46:59,W265,3,5.96,1,Desktop,UK,Returning,19,18-24,A
489,581,S3738,2024-01-25 22:36:37,W335,16,14.07,1,Desktop,USA,Returning,41,35-44,A
490,548,S7319,2024-07-04 12:21:42,W497,5,11.98,1,Tablet,Germany,New,18,18-24,B
491,820,S9106,2024-10-03 06:37:52,W71,15,14.7,1,Desktop,South Korea,New,18,18-24,A
492,917,S5205,2024-02-02 00:46:40,W472,11,13.38,1,Mobile,South Korea,New,33,25-34,A
493,134,S9972,2024-05-05 00:24:03,W405,4,7.85,0,Mobile,India,Returning,40,35-44,A
494,121,S3455,2024-05-02 07:26:02,W114,3,3.58,1,Tablet,Germany,New,33,25-34,B
495,762,S1600,2024-07-25 20:01:16,W2,20,8.96,1,Tablet,South Korea,New,35,35-44,B
496,916,S7789,2024-02-14 20:52:58,W442,17,3.84,0,Mobile,India,Returning,31,25-34,A
497,812,S6843,2024-04-25 17:09:49,W360,10,4.6,1,Tablet,USA,Returning,31,25-34,B
498,741,S8620,2024-10-05 07:37:05,W324,13,3.04,1,Mobile,USA,Returning,18,18-24,B
499,12,S5394,2024-01-30 07:19:17,W477,20,4.31,0,Desktop,South Korea,Returning,32,25-34,A
500,257,S8202,2024-07-22 15:29:33,W158,1,12.16,1,Tablet,UK,New,46,45+,B
501,541,S6739,2024-09-23 15:11:39,W257,14,3.37,1,Mobile,Japan,New,49,45+,A
502,765,S2581,2024-03-13 01:14:01,W334,11,1.71,1,Desktop,Japan,New,32,25-34,B
503,88,S9846,2024-02-07 06:08:27,W292,17,8.07,1,Desktop,Japan,Returning,44,35-44,B
504,155,S5691,2024-06-26 00:30:42,W303,4,3.34,0,Mobile,South Korea,New,24,18-24,A
505,300,S6044,2024-10-03 14:16:03,W425,19,8.49,0,Mobile,India,New,41,35-44,A
506,566,S8792,2024-05-26 03:30:44,W118,15,12.08,1,Mobile,India,New,44,35-44,B
507,891,S7585,2024-07-19 07:34:47,W37,10,4.15,1,Desktop,Germany,New,19,18-24,B
508,677,S4056,2024-07-02 10:53:47,W375,14,1.89,0,Tablet,Germany,New,18,18-24,A
509,670,S4067,2024-02-25 11:23:10,W398,14,6.74,1,Mobile,South Korea,New,46,45+,A
510,106,S4658,2024-04-07 05:41:35,W141,17,4.42,0,Tablet,UK,Returning,44,35-44,A
511,938,S6948,2024-06-15 05:36:42,W268,5,14.67,1,Desktop,India,New,27,25-34,B
512,681,S1100,2024-01-15 13:17:37,W295,3,11.65,0,Mobile,UK,New,42,35-44,B
513,450,S9588,2024-04-14 21:19:15,W402,7,12.23,1,Tablet,Japan,New,17,13-17,B
514,624,S1131,2024-09-28 00:51:36,W469,4,1.86,0,Mobile,India,Returning,45,45+,B
515,466,S4385,2024-02-17 16:39:32,W113,3,4.13,0,Desktop,Germany,New,48,45+,A
516,823,S9962,2024-10-01 17:36:10,W50,11,4.6,0,Tablet,Japan,New,34,25-34,A
517,53,S1273,2024-02-15 14:26:49,W411,17,13.22,0,Mobile,Germany,New,19,18-24,B
518,979,S2558,2024-07-21 22:33:43,W193,11,5.16,1,Mobile,UK,New,14,13-17,B
519,555,S8457,2024-04-20 03:11:31,W184,3,8.27,1,Tablet,Japan,New,14,13-17,B
520,246,S1403,2024-08-01 04:42:58,W1,6,6.74,1,Tablet,Germany,New,40,35-44,A
521,693,S5008,2024-08-16 16:06:05,W68,12,9.94,1,Desktop,UK,Returning,41,35-44,B
522,609,S7312,2024-05-15 19:57:14,W212,10,1.8,0,Mobile,USA,Returning,38,35-44,A
523,22,S7994,2024-01-02 03:36:06,W410,9,12.67,1,Mobile,Japan,New,16,13-17,B
524,773,S5129,2024-09-07 16:04:19,W345,1,3.16,0,Mobile,Germany,New,17,13-17,B
525,879,S1595,2024-09-16 09:33:41,W464,2,5.04,0,Tablet,USA,Returning,30,25-34,B
526,170,S8530,2024-04-04 23:44:10,W257,19,8.91,1,Mobile,USA,New,44,35-44,A
527,147,S6007,2024-04-01 00:40:00,W201,18,9.64,1,Desktop,UK,New,47,45+,A
528,793,S2410,2024-03-06 04:46:42,W42,6,10.41,0,Tablet,Germany,Returning,14,13-17,A
529,448,S8034,2024-01-08 13:00:54,W310,11,10.06,1,Tablet,India,Returning,48,45+,A
530,643,S9716,2024-01-19 15:55:04,W59,5,13.01,0,Tablet,Japan,New,19,18-24,B
531,157,S4599,2024-08-06 07:29:31,W431,13,3.17,1,Desktop,USA,Returning,43,35-44,B
532,817,S8626,2024-03-09 02:04:22,W280,10,3.16,1,Mobile,USA,Returning,38,35-44,B
533,342,S7231,2024-03-12 08:03:38,W18,14,13.91,0,Mobile,India,New,49,45+,B
534,249,S4605,2024-05-18 10:45:32,W495,10,8.42,1,Tablet,Germany,Returning,49,45+,B
535,497,S2192,2024-09-15 06:35:42,W190,5,14.5,1,Mobile,India,New,29,25-34,A
536,659,S1814,2024-04-04 14:02:20,W208,9,11.96,0,Tablet,UK,Returning,30,25-34,B
537,195,S3785,2024-04-30 05:40:33,W473,5,5.36,1,Mobile,Germany,Returning,48,45+,A
538,26,S8790,2024-06-03 22:03:50,W42,12,8.42,0,Mobile,South Korea,Returning,23,18-24,B
539,233,S6305,2024-09-23 09:29:26,W115,8,6.19,1,Mobile,South Korea,New,35,35-44,B
